19.6345 	EXP 	Created Fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Fixation', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
19.6349 	EXP 	window1: mouseVisible = True
19.6686 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0293 	DEBUG 	Read excel file with openpyxl: C:/Users/Kaavya/Downloads/discounting.xlsx
0.0300 	EXP 	Imported C:/Users/Kaavya/Downloads/discounting.xlsx as conditions, 7 conditions, 3 params
0.0307 	EXP 	Created sequence: random, trialTypes=7, nReps=14, seed=None
0.0310 	EXP 	New trial (rep=0, index=0): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
0.0783 	EXP 	text: height = 0.05
0.0783 	EXP 	text: height = 0.05
0.0783 	EXP 	text: height = 0.05
0.0783 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
0.0783 	EXP 	Fixation: autoDraw = True
1.0139 	INFO 	Keyboard events cleared
1.0132 	EXP 	text: autoDraw = True
1.0797 	EXP 	Fixation: autoDraw = False
9.9556 	DATA 	Keypress: t
9.9773 	EXP 	New trial (rep=0, index=1): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
9.9951 	EXP 	Fixation: autoDraw = False
9.9951 	EXP 	text: autoDraw = False
9.9951 	EXP 	text: height = 0.05
9.9951 	EXP 	text: height = 0.05
9.9951 	EXP 	text: height = 0.05
9.9951 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
9.9951 	EXP 	Fixation: autoDraw = True
10.9808 	INFO 	Keyboard events cleared
10.9800 	EXP 	text: autoDraw = True
10.9965 	EXP 	Fixation: autoDraw = False
14.6378 	DATA 	Keypress: l
14.6546 	EXP 	New trial (rep=0, index=2): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
14.6782 	EXP 	Fixation: autoDraw = False
14.6782 	EXP 	text: autoDraw = False
14.6782 	EXP 	text: height = 0.05
14.6782 	EXP 	text: height = 0.05
14.6782 	EXP 	text: height = 0.05
14.6782 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
14.6782 	EXP 	Fixation: autoDraw = True
15.6636 	INFO 	Keyboard events cleared
15.6627 	EXP 	text: autoDraw = True
15.6794 	EXP 	Fixation: autoDraw = False
17.7873 	DATA 	Keypress: t
17.8033 	EXP 	New trial (rep=0, index=3): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
17.8280 	EXP 	Fixation: autoDraw = False
17.8280 	EXP 	text: autoDraw = False
17.8280 	EXP 	text: height = 0.05
17.8280 	EXP 	text: height = 0.05
17.8280 	EXP 	text: height = 0.05
17.8280 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
17.8280 	EXP 	Fixation: autoDraw = True
18.8135 	INFO 	Keyboard events cleared
18.8127 	EXP 	text: autoDraw = True
18.8294 	EXP 	Fixation: autoDraw = False
20.8379 	EXP 	New trial (rep=0, index=4): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
20.8460 	DATA 	Keypress: t
20.8612 	EXP 	Fixation: autoDraw = False
20.8612 	EXP 	text: autoDraw = False
20.8612 	EXP 	text: height = 0.05
20.8612 	EXP 	text: height = 0.05
20.8612 	EXP 	text: height = 0.05
20.8612 	EXP 	text: text = 'GBP 40 today  or  GBP 55 after 62 days'
20.8612 	EXP 	Fixation: autoDraw = True
21.8469 	INFO 	Keyboard events cleared
21.8461 	EXP 	text: autoDraw = True
21.8627 	EXP 	Fixation: autoDraw = False
23.5365 	EXP 	New trial (rep=0, index=5): {'reward_today': 27, 'future_reward': 30, 'delay': 21}
23.5442 	DATA 	Keypress: t
23.5614 	EXP 	Fixation: autoDraw = False
23.5614 	EXP 	text: autoDraw = False
23.5614 	EXP 	text: height = 0.05
23.5614 	EXP 	text: height = 0.05
23.5614 	EXP 	text: height = 0.05
23.5614 	EXP 	text: text = 'GBP 27 today  or  GBP 30 after 21 days'
23.5614 	EXP 	Fixation: autoDraw = True
24.5465 	INFO 	Keyboard events cleared
24.5457 	EXP 	text: autoDraw = True
24.5627 	EXP 	Fixation: autoDraw = False
26.5357 	EXP 	New trial (rep=0, index=6): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
26.5445 	DATA 	Keypress: t
26.5602 	EXP 	Fixation: autoDraw = False
26.5602 	EXP 	text: autoDraw = False
26.5602 	EXP 	text: height = 0.05
26.5602 	EXP 	text: height = 0.05
26.5602 	EXP 	text: height = 0.05
26.5602 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
26.5602 	EXP 	Fixation: autoDraw = True
27.5465 	INFO 	Keyboard events cleared
27.5456 	EXP 	text: autoDraw = True
27.5622 	EXP 	Fixation: autoDraw = False
30.2860 	EXP 	New trial (rep=1, index=0): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
30.2883 	DATA 	Keypress: l
30.2948 	EXP 	Fixation: autoDraw = False
30.2948 	EXP 	text: autoDraw = False
30.2948 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
30.2948 	EXP 	Fixation: autoDraw = True
31.2963 	INFO 	Keyboard events cleared
31.2954 	EXP 	Fixation: autoDraw = False
31.2954 	EXP 	text: autoDraw = True
32.7702 	EXP 	New trial (rep=1, index=1): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
32.7784 	DATA 	Keypress: t
32.7941 	EXP 	Fixation: autoDraw = False
32.7941 	EXP 	text: autoDraw = False
32.7941 	EXP 	text: height = 0.05
32.7941 	EXP 	text: height = 0.05
32.7941 	EXP 	text: height = 0.05
32.7941 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
32.7941 	EXP 	Fixation: autoDraw = True
33.7795 	INFO 	Keyboard events cleared
33.7787 	EXP 	text: autoDraw = True
33.7952 	EXP 	Fixation: autoDraw = False
35.1360 	EXP 	New trial (rep=1, index=2): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
35.1444 	DATA 	Keypress: t
35.1609 	EXP 	Fixation: autoDraw = False
35.1609 	EXP 	text: autoDraw = False
35.1609 	EXP 	text: height = 0.05
35.1609 	EXP 	text: height = 0.05
35.1609 	EXP 	text: height = 0.05
35.1609 	EXP 	text: text = 'GBP 40 today  or  GBP 55 after 62 days'
35.1609 	EXP 	Fixation: autoDraw = True
36.1450 	INFO 	Keyboard events cleared
36.1444 	EXP 	text: autoDraw = True
36.1616 	EXP 	Fixation: autoDraw = False
37.5353 	EXP 	New trial (rep=1, index=3): {'reward_today': 27, 'future_reward': 30, 'delay': 21}
37.5429 	DATA 	Keypress: t
37.5601 	EXP 	Fixation: autoDraw = False
37.5601 	EXP 	text: autoDraw = False
37.5601 	EXP 	text: height = 0.05
37.5601 	EXP 	text: height = 0.05
37.5601 	EXP 	text: height = 0.05
37.5601 	EXP 	text: text = 'GBP 27 today  or  GBP 30 after 21 days'
37.5601 	EXP 	Fixation: autoDraw = True
38.5458 	INFO 	Keyboard events cleared
38.5449 	EXP 	text: autoDraw = True
38.5612 	EXP 	Fixation: autoDraw = False
39.8518 	EXP 	New trial (rep=1, index=4): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
39.8592 	DATA 	Keypress: t
39.8763 	EXP 	Fixation: autoDraw = False
39.8763 	EXP 	text: autoDraw = False
39.8763 	EXP 	text: height = 0.05
39.8763 	EXP 	text: height = 0.05
39.8763 	EXP 	text: height = 0.05
39.8763 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
39.8763 	EXP 	Fixation: autoDraw = True
40.8625 	INFO 	Keyboard events cleared
40.8617 	EXP 	text: autoDraw = True
40.8784 	EXP 	Fixation: autoDraw = False
43.2706 	EXP 	New trial (rep=1, index=5): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
43.2789 	DATA 	Keypress: t
43.2929 	EXP 	Fixation: autoDraw = False
43.2929 	EXP 	text: autoDraw = False
43.2929 	EXP 	text: height = 0.05
43.2929 	EXP 	text: height = 0.05
43.2929 	EXP 	text: height = 0.05
43.2929 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
43.2929 	EXP 	Fixation: autoDraw = True
44.2786 	INFO 	Keyboard events cleared
44.2779 	EXP 	text: autoDraw = True
44.2943 	EXP 	Fixation: autoDraw = False
45.7192 	EXP 	New trial (rep=1, index=6): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
45.7271 	DATA 	Keypress: t
45.7431 	EXP 	Fixation: autoDraw = False
45.7431 	EXP 	text: autoDraw = False
45.7431 	EXP 	text: height = 0.05
45.7431 	EXP 	text: height = 0.05
45.7431 	EXP 	text: height = 0.05
45.7431 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
45.7431 	EXP 	Fixation: autoDraw = True
46.7291 	INFO 	Keyboard events cleared
46.7282 	EXP 	text: autoDraw = True
46.7444 	EXP 	Fixation: autoDraw = False
48.8690 	EXP 	New trial (rep=2, index=0): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
48.8774 	DATA 	Keypress: t
48.8932 	EXP 	Fixation: autoDraw = False
48.8932 	EXP 	text: autoDraw = False
48.8932 	EXP 	text: height = 0.05
48.8932 	EXP 	text: height = 0.05
48.8932 	EXP 	text: height = 0.05
48.8932 	EXP 	text: text = 'GBP 40 today  or  GBP 55 after 62 days'
48.8932 	EXP 	Fixation: autoDraw = True
49.8784 	INFO 	Keyboard events cleared
49.8778 	EXP 	text: autoDraw = True
49.8938 	EXP 	Fixation: autoDraw = False
50.9683 	EXP 	New trial (rep=2, index=1): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
50.9764 	DATA 	Keypress: t
50.9931 	EXP 	Fixation: autoDraw = False
50.9931 	EXP 	text: autoDraw = False
50.9931 	EXP 	text: height = 0.05
50.9931 	EXP 	text: height = 0.05
50.9931 	EXP 	text: height = 0.05
50.9931 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
50.9931 	EXP 	Fixation: autoDraw = True
51.9769 	INFO 	Keyboard events cleared
51.9765 	EXP 	text: autoDraw = True
51.9935 	EXP 	Fixation: autoDraw = False
60.0846 	EXP 	New trial (rep=2, index=2): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
60.0934 	DATA 	Keypress: t
60.1082 	EXP 	Fixation: autoDraw = False
60.1082 	EXP 	text: autoDraw = False
60.1082 	EXP 	text: height = 0.05
60.1082 	EXP 	text: height = 0.05
60.1082 	EXP 	text: height = 0.05
60.1082 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
60.1082 	EXP 	Fixation: autoDraw = True
61.0941 	INFO 	Keyboard events cleared
61.0934 	EXP 	text: autoDraw = True
61.1114 	EXP 	Fixation: autoDraw = False
65.9357 	EXP 	New trial (rep=2, index=3): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
65.9447 	DATA 	Keypress: l
65.9587 	EXP 	Fixation: autoDraw = False
65.9587 	EXP 	text: autoDraw = False
65.9587 	EXP 	text: height = 0.05
65.9587 	EXP 	text: height = 0.05
65.9587 	EXP 	text: height = 0.05
65.9587 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
65.9587 	EXP 	Fixation: autoDraw = True
66.9443 	INFO 	Keyboard events cleared
66.9435 	EXP 	text: autoDraw = True
66.9598 	EXP 	Fixation: autoDraw = False
69.7845 	EXP 	New trial (rep=2, index=4): {'reward_today': 27, 'future_reward': 30, 'delay': 21}
69.7934 	DATA 	Keypress: t
69.8088 	EXP 	Fixation: autoDraw = False
69.8088 	EXP 	text: autoDraw = False
69.8088 	EXP 	text: height = 0.05
69.8088 	EXP 	text: height = 0.05
69.8088 	EXP 	text: height = 0.05
69.8088 	EXP 	text: text = 'GBP 27 today  or  GBP 30 after 21 days'
69.8088 	EXP 	Fixation: autoDraw = True
70.7938 	INFO 	Keyboard events cleared
70.7931 	EXP 	text: autoDraw = True
70.8097 	EXP 	Fixation: autoDraw = False
79.2823 	EXP 	New trial (rep=2, index=5): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
79.2884 	DATA 	Keypress: t
79.2917 	EXP 	Fixation: autoDraw = False
79.2917 	EXP 	text: autoDraw = False
79.2917 	EXP 	text: height = 0.05
79.2917 	EXP 	text: height = 0.05
79.2917 	EXP 	text: height = 0.05
79.2917 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
79.2917 	EXP 	Fixation: autoDraw = True
80.2950 	INFO 	Keyboard events cleared
80.2944 	EXP 	Fixation: autoDraw = False
80.2944 	EXP 	text: autoDraw = True
81.2827 	EXP 	New trial (rep=2, index=6): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
81.2902 	DATA 	Keypress: l
81.3074 	EXP 	Fixation: autoDraw = False
81.3074 	EXP 	text: autoDraw = False
81.3074 	EXP 	text: height = 0.05
81.3074 	EXP 	text: height = 0.05
81.3074 	EXP 	text: height = 0.05
81.3074 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
81.3074 	EXP 	Fixation: autoDraw = True
82.2924 	INFO 	Keyboard events cleared
82.2917 	EXP 	text: autoDraw = True
82.3092 	EXP 	Fixation: autoDraw = False
83.9177 	DATA 	Keypress: t
83.9339 	EXP 	New trial (rep=3, index=0): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
83.9574 	EXP 	Fixation: autoDraw = False
83.9574 	EXP 	text: autoDraw = False
83.9574 	EXP 	text: height = 0.05
83.9574 	EXP 	text: height = 0.05
83.9574 	EXP 	text: height = 0.05
