9.6021 	INFO 	Loaded monitor calibration from ['2024_08_09 11:55']
49.4764 	EXP 	Fixation: autoDraw = False
49.4764 	EXP 	text: autoDraw = False
49.4764 	EXP 	text: height = 0.05
49.4764 	EXP 	text: height = 0.05
49.4764 	EXP 	text: height = 0.05
49.4764 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
49.4764 	EXP 	Fixation: autoDraw = True
50.4765 	INFO 	Keyboard events cleared
50.4762 	EXP 	Fixation: autoDraw = False
50.4762 	EXP 	text: autoDraw = True
55.0180 	EXP 	New trial (rep=1, index=3): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
55.0276 	DATA 	Keypress: l
55.0419 	EXP 	Fixation: autoDraw = False
55.0419 	EXP 	text: autoDraw = False
55.0419 	EXP 	text: height = 0.05
55.0419 	EXP 	text: height = 0.05
55.0419 	EXP 	text: height = 0.05
55.0419 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
55.0419 	EXP 	Fixation: autoDraw = True
56.0278 	INFO 	Keyboard events cleared
56.0269 	EXP 	text: autoDraw = True
56.0427 	EXP 	Fixation: autoDraw = False
59.3688 	DATA 	Keypress: t
59.3846 	EXP 	New trial (rep=1, index=4): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
59.4089 	EXP 	Fixation: autoDraw = False
59.4089 	EXP 	text: autoDraw = False
59.4089 	EXP 	text: height = 0.05
59.4089 	EXP 	text: height = 0.05
59.4089 	EXP 	text: height = 0.05
59.4089 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
59.4089 	EXP 	Fixation: autoDraw = True
60.3939 	INFO 	Keyboard events cleared
60.3931 	EXP 	text: autoDraw = True
60.4099 	EXP 	Fixation: autoDraw = False
61.9531 	DATA 	Keypress: l
61.9667 	EXP 	New trial (rep=1, index=5): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
61.9919 	EXP 	Fixation: autoDraw = False
61.9919 	EXP 	text: autoDraw = False
61.9919 	EXP 	text: height = 0.05
61.9919 	EXP 	text: height = 0.05
61.9919 	EXP 	text: height = 0.05
61.9919 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
61.9919 	EXP 	Fixation: autoDraw = True
62.9773 	INFO 	Keyboard events cleared
62.9766 	EXP 	text: autoDraw = True
62.9934 	EXP 	Fixation: autoDraw = False
64.2339 	EXP 	New trial (rep=1, index=6): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
64.2423 	DATA 	Keypress: l
64.2581 	EXP 	Fixation: autoDraw = False
64.2581 	EXP 	text: autoDraw = False
64.2581 	EXP 	text: height = 0.05
64.2581 	EXP 	text: height = 0.05
64.2581 	EXP 	text: height = 0.05
64.2581 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
64.2581 	EXP 	Fixation: autoDraw = True
65.2430 	INFO 	Keyboard events cleared
65.2425 	EXP 	text: autoDraw = True
65.2596 	EXP 	Fixation: autoDraw = False
66.2009 	EXP 	New trial (rep=2, index=0): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
66.2096 	DATA 	Keypress: l
66.2247 	EXP 	Fixation: autoDraw = False
66.2247 	EXP 	text: autoDraw = False
66.2247 	EXP 	text: height = 0.05
66.2247 	EXP 	text: height = 0.05
66.2247 	EXP 	text: height = 0.05
66.2247 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
66.2247 	EXP 	Fixation: autoDraw = True
67.2099 	INFO 	Keyboard events cleared
67.2092 	EXP 	text: autoDraw = True
67.2256 	EXP 	Fixation: autoDraw = False
68.0021 	DATA 	Keypress: l
68.0184 	EXP 	New trial (rep=2, index=1): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
68.0415 	EXP 	Fixation: autoDraw = False
68.0415 	EXP 	text: autoDraw = False
68.0415 	EXP 	text: height = 0.05
68.0415 	EXP 	text: height = 0.05
68.0415 	EXP 	text: height = 0.05
68.0415 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
68.0415 	EXP 	Fixation: autoDraw = True
69.0268 	INFO 	Keyboard events cleared
69.0260 	EXP 	text: autoDraw = True
69.0424 	EXP 	Fixation: autoDraw = False
70.4506 	EXP 	New trial (rep=2, index=2): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
70.4601 	DATA 	Keypress: t
70.4747 	EXP 	Fixation: autoDraw = False
70.4747 	EXP 	text: autoDraw = False
70.4747 	EXP 	text: height = 0.05
70.4747 	EXP 	text: height = 0.05
70.4747 	EXP 	text: height = 0.05
70.4747 	EXP 	text: text = 'GBP 40 today  or  GBP 55 after 62 days'
70.4747 	EXP 	Fixation: autoDraw = True
71.4594 	INFO 	Keyboard events cleared
71.4589 	EXP 	text: autoDraw = True
71.4758 	EXP 	Fixation: autoDraw = False
81.3500 	EXP 	New trial (rep=2, index=3): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
81.3594 	DATA 	Keypress: l
81.3744 	EXP 	Fixation: autoDraw = False
81.3744 	EXP 	text: autoDraw = False
81.3744 	EXP 	text: height = 0.05
81.3744 	EXP 	text: height = 0.05
81.3744 	EXP 	text: height = 0.05
81.3744 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
81.3744 	EXP 	Fixation: autoDraw = True
82.3595 	INFO 	Keyboard events cleared
82.3588 	EXP 	text: autoDraw = True
82.3754 	EXP 	Fixation: autoDraw = False
84.3322 	EXP 	New trial (rep=2, index=4): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
84.3400 	DATA 	Keypress: t
84.3568 	EXP 	Fixation: autoDraw = False
84.3568 	EXP 	text: autoDraw = False
84.3568 	EXP 	text: height = 0.05
84.3568 	EXP 	text: height = 0.05
84.3568 	EXP 	text: height = 0.05
84.3568 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
84.3568 	EXP 	Fixation: autoDraw = True
85.3430 	INFO 	Keyboard events cleared
85.3422 	EXP 	text: autoDraw = True
85.3583 	EXP 	Fixation: autoDraw = False
87.3655 	EXP 	New trial (rep=2, index=5): {'reward_today': 27, 'future_reward': 30, 'delay': 21}
87.3748 	DATA 	Keypress: l
87.3904 	EXP 	Fixation: autoDraw = False
87.3904 	EXP 	text: autoDraw = False
87.3904 	EXP 	text: height = 0.05
87.3904 	EXP 	text: height = 0.05
87.3904 	EXP 	text: height = 0.05
87.3904 	EXP 	text: text = 'GBP 27 today  or  GBP 30 after 21 days'
87.3904 	EXP 	Fixation: autoDraw = True
88.3757 	INFO 	Keyboard events cleared
88.3750 	EXP 	text: autoDraw = True
88.3915 	EXP 	Fixation: autoDraw = False
89.9163 	EXP 	New trial (rep=2, index=6): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
89.9249 	DATA 	Keypress: l
89.9404 	EXP 	Fixation: autoDraw = False
89.9404 	EXP 	text: autoDraw = False
89.9404 	EXP 	text: height = 0.05
89.9404 	EXP 	text: height = 0.05
89.9404 	EXP 	text: height = 0.05
89.9404 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
89.9404 	EXP 	Fixation: autoDraw = True
90.9255 	INFO 	Keyboard events cleared
90.9248 	EXP 	text: autoDraw = True
90.9415 	EXP 	Fixation: autoDraw = False
93.4160 	EXP 	New trial (rep=3, index=0): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
93.4189 	DATA 	Keypress: l
93.4245 	EXP 	Fixation: autoDraw = False
93.4245 	EXP 	text: autoDraw = False
93.4245 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
93.4245 	EXP 	Fixation: autoDraw = True
94.4254 	INFO 	Keyboard events cleared
94.4248 	EXP 	Fixation: autoDraw = False
94.4248 	EXP 	text: autoDraw = True
95.1820 	EXP 	New trial (rep=3, index=1): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
95.1904 	DATA 	Keypress: l
95.2063 	EXP 	Fixation: autoDraw = False
95.2063 	EXP 	text: autoDraw = False
95.2063 	EXP 	text: height = 0.05
95.2063 	EXP 	text: height = 0.05
95.2063 	EXP 	text: height = 0.05
95.2063 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
95.2063 	EXP 	Fixation: autoDraw = True
96.1921 	INFO 	Keyboard events cleared
96.1915 	EXP 	text: autoDraw = True
96.2080 	EXP 	Fixation: autoDraw = False
97.4998 	EXP 	New trial (rep=3, index=2): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
97.5079 	DATA 	Keypress: l
97.5232 	EXP 	Fixation: autoDraw = False
97.5232 	EXP 	text: autoDraw = False
97.5232 	EXP 	text: height = 0.05
97.5232 	EXP 	text: height = 0.05
97.5232 	EXP 	text: height = 0.05
97.5232 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
97.5232 	EXP 	Fixation: autoDraw = True
98.5082 	INFO 	Keyboard events cleared
98.5076 	EXP 	text: autoDraw = True
98.5244 	EXP 	Fixation: autoDraw = False
100.1827 	EXP 	New trial (rep=3, index=3): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
100.1901 	DATA 	Keypress: t
100.2059 	EXP 	Fixation: autoDraw = False
100.2059 	EXP 	text: autoDraw = False
100.2059 	EXP 	text: height = 0.05
100.2059 	EXP 	text: height = 0.05
100.2059 	EXP 	text: height = 0.05
100.2059 	EXP 	text: text = 'GBP 40 today  or  GBP 55 after 62 days'
100.2059 	EXP 	Fixation: autoDraw = True
101.1917 	INFO 	Keyboard events cleared
101.1910 	EXP 	text: autoDraw = True
101.2082 	EXP 	Fixation: autoDraw = False
108.5156 	EXP 	New trial (rep=3, index=4): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
108.5250 	DATA 	Keypress: l
108.5396 	EXP 	Fixation: autoDraw = False
108.5396 	EXP 	text: autoDraw = False
108.5396 	EXP 	text: height = 0.05
108.5396 	EXP 	text: height = 0.05
108.5396 	EXP 	text: height = 0.05
108.5396 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
108.5396 	EXP 	Fixation: autoDraw = True
109.5246 	INFO 	Keyboard events cleared
109.5237 	EXP 	text: autoDraw = True
109.5405 	EXP 	Fixation: autoDraw = False
119.9818 	EXP 	New trial (rep=3, index=5): {'reward_today': 27, 'future_reward': 30, 'delay': 21}
119.9912 	DATA 	Keypress: l
120.0054 	EXP 	Fixation: autoDraw = False
120.0054 	EXP 	text: autoDraw = False
120.0054 	EXP 	text: height = 0.05
120.0054 	EXP 	text: height = 0.05
120.0054 	EXP 	text: height = 0.05
120.0054 	EXP 	text: text = 'GBP 27 today  or  GBP 30 after 21 days'
120.0054 	EXP 	Fixation: autoDraw = True
120.9901 	INFO 	Keyboard events cleared
120.9896 	EXP 	text: autoDraw = True
121.0065 	EXP 	Fixation: autoDraw = False
122.0645 	EXP 	New trial (rep=3, index=6): {'reward_today': 11, 'future_reward': 30, 'delay': 7}
122.0724 	DATA 	Keypress: l
122.0884 	EXP 	Fixation: autoDraw = False
122.0884 	EXP 	text: autoDraw = False
122.0884 	EXP 	text: height = 0.05
122.0884 	EXP 	text: height = 0.05
122.0884 	EXP 	text: height = 0.05
122.0884 	EXP 	text: text = 'GBP 11 today  or  GBP 30 after 7 days'
122.0884 	EXP 	Fixation: autoDraw = True
123.0732 	INFO 	Keyboard events cleared
123.0725 	EXP 	text: autoDraw = True
123.0895 	EXP 	Fixation: autoDraw = False
123.9971 	EXP 	New trial (rep=4, index=0): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
124.0059 	DATA 	Keypress: l
124.0216 	EXP 	Fixation: autoDraw = False
124.0216 	EXP 	text: autoDraw = False
124.0216 	EXP 	text: height = 0.05
124.0216 	EXP 	text: height = 0.05
124.0216 	EXP 	text: height = 0.05
124.0216 	EXP 	text: text = 'GBP 40 today  or  GBP 55 after 62 days'
124.0216 	EXP 	Fixation: autoDraw = True
125.0079 	INFO 	Keyboard events cleared
125.0071 	EXP 	text: autoDraw = True
125.0234 	EXP 	Fixation: autoDraw = False
126.0309 	EXP 	New trial (rep=4, index=1): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
126.0393 	DATA 	Keypress: l
126.0550 	EXP 	Fixation: autoDraw = False
126.0550 	EXP 	text: autoDraw = False
126.0550 	EXP 	text: height = 0.05
126.0550 	EXP 	text: height = 0.05
126.0550 	EXP 	text: height = 0.05
126.0550 	EXP 	text: text = 'GBP 78 today  or  GBP 80 after 162 days'
126.0550 	EXP 	Fixation: autoDraw = True
127.0399 	INFO 	Keyboard events cleared
127.0393 	EXP 	text: autoDraw = True
127.0559 	EXP 	Fixation: autoDraw = False
130.0984 	EXP 	New trial (rep=4, index=2): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
130.1082 	DATA 	Keypress: t
130.1214 	EXP 	Fixation: autoDraw = False
130.1214 	EXP 	text: autoDraw = False
130.1214 	EXP 	text: height = 0.05
130.1214 	EXP 	text: height = 0.05
130.1214 	EXP 	text: height = 0.05
130.1214 	EXP 	text: text = 'GBP 49 today  or  GBP 60 after 89 days'
130.1214 	EXP 	Fixation: autoDraw = True
131.1066 	INFO 	Keyboard events cleared
131.1060 	EXP 	text: autoDraw = True
131.1226 	EXP 	Fixation: autoDraw = False
132.1968 	EXP 	New trial (rep=4, index=3): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
132.2063 	DATA 	Keypress: l
132.2210 	EXP 	Fixation: autoDraw = False
132.2210 	EXP 	text: autoDraw = False
132.2210 	EXP 	text: height = 0.05
132.2210 	EXP 	text: height = 0.05
132.2210 	EXP 	text: height = 0.05
132.2210 	EXP 	text: text = 'GBP 67 today  or  GBP 75 after 119 days'
132.2210 	EXP 	Fixation: autoDraw = True
133.2069 	INFO 	Keyboard events cleared
133.2061 	EXP 	text: autoDraw = True
133.2229 	EXP 	Fixation: autoDraw = False
134.4319 	DATA 	Keypress: l
134.4445 	EXP 	New trial (rep=4, index=4): {'reward_today': 15, 'future_reward': 35, 'delay': 13}
134.4550 	EXP 	Fixation: autoDraw = False
134.4550 	EXP 	text: autoDraw = False
134.4550 	EXP 	text: height = 0.05
134.4550 	EXP 	text: height = 0.05
134.4550 	EXP 	text: height = 0.05
134.4550 	EXP 	text: text = 'GBP 15 today  or  GBP 35 after 13 days'
134.4550 	EXP 	Fixation: autoDraw = True
135.4568 	INFO 	Keyboard events cleared
135.4560 	EXP 	Fixation: autoDraw = False
135.4560 	EXP 	text: autoDraw = True
138.7300 	EXP 	New trial (rep=4, index=5): {'reward_today': 27, 'future_reward': 30, 'delay': 21}
138.7376 	DATA 	Keypress: l
138.7545 	EXP 	Fixation: autoDraw = False
138.7545 	EXP 	text: autoDraw = False
